     0/599     4.61G    0.1106   0.03577    0.0599    0.2063         8       640         0         0  0.002408 0.0003566    0.1105   0.02841   0.05714
   401/599     6.06G   0.01416  0.008456  0.000458   0.02307        10       640    0.7773     0.999    0.9927      0.68   0.01437  0.009172 0.0009042
   402/599     6.06G   0.01442  0.008767 0.0004892   0.02368        21       640     0.666    0.7964     0.793    0.6787   0.01409  0.009167 0.0009177
   403/599     6.06G    0.0141  0.008348 0.0004826   0.02293        11       640    0.6618    0.7964    0.7932     0.667   0.01394  0.009272 0.0009291
   404/599     6.06G   0.01411  0.008139 0.0004911   0.02274        16       640    0.6667    0.7964    0.7939    0.6691   0.01359  0.009162 0.0009128
   405/599     6.06G   0.01427  0.008041 0.0004814   0.02279        15       640    0.6698    0.7964    0.7946    0.6803   0.01409  0.009208 0.0009234
   406/599     6.06G    0.0147  0.008576 0.0005149   0.02379        18       640    0.7793    0.9964    0.9932    0.7046   0.01364  0.008995 0.0009297
   407/599     6.06G   0.01392  0.008414 0.0005261   0.02286        18       640    0.7762    0.9964    0.9926    0.6629   0.01467  0.009405 0.0009283
   408/599     6.06G   0.01392  0.008173 0.0004543   0.02255        21       640    0.7795    0.9962    0.9931     0.722   0.01418  0.009283 0.0009112
   409/599     6.06G    0.0144  0.008659  0.000512   0.02357        19       640    0.7719    0.9927    0.9928    0.7193   0.01434   0.00938 0.0009022
   410/599     6.06G   0.01387  0.008589 0.0005221   0.02298        15       640    0.6692    0.7963    0.7938    0.7036   0.01397  0.009034 0.0009219
   411/599     6.06G   0.01359  0.008128 0.0004829    0.0222        12       640    0.6673    0.7964    0.7938    0.7047    0.0138   0.00921 0.0009311
   412/599     6.06G   0.01414  0.008509 0.0005273   0.02317        22       640    0.6673    0.7943    0.7941    0.6876   0.01423  0.009592 0.0009579
   413/599     6.06G   0.01362  0.008034 0.0004834   0.02214        21       640    0.6679    0.7964    0.7937    0.6714   0.01352  0.009035 0.0009229
   414/599     6.06G   0.01334  0.007942 0.0004493   0.02173        16       640    0.7779    0.9964    0.9933    0.7262   0.01351  0.009429 0.0009126
   415/599     6.06G   0.01378  0.008221 0.0004771   0.02248        20       640    0.7787    0.9964    0.9923    0.7281   0.01307  0.009567 0.0008942
   416/599     6.06G   0.01385  0.008377 0.0004692    0.0227        19       640    0.7797    0.9996    0.9927    0.6892   0.01324  0.009554 0.0009014
   417/599     6.06G    0.0141  0.008219 0.0004873    0.0228        16       640    0.7743    0.9964    0.9927    0.7103   0.01319  0.009377 0.0009037
   418/599     6.06G   0.01348  0.008082 0.0005081   0.02207        19       640    0.7734    0.9954    0.9906    0.7122   0.01353  0.009502 0.0009129
   419/599     6.06G   0.01352  0.008433 0.0004728   0.02243        12       640    0.7788         1     0.993    0.6654   0.01379   0.00952  0.000903
   420/599     6.06G    0.0141  0.008361 0.0004608   0.02292        17       640    0.7759     0.996    0.9918    0.6815   0.01427   0.01007 0.0008647
   421/599     6.06G   0.01372  0.008432 0.0004539   0.02261         8       640    0.7688    0.9964    0.9912    0.6884   0.01497  0.009961 0.0009074
   422/599     6.06G   0.01344  0.007909 0.0004264   0.02177        13       640    0.7619    0.9918    0.9836    0.6767   0.01437  0.009704 0.0009246
   423/599     6.06G   0.01341  0.008282 0.0004751   0.02217        19       640    0.7734         1    0.9933    0.7107   0.01386  0.009439 0.0008775
   424/599     6.06G   0.01336  0.007909 0.0004806   0.02175         9       640    0.7798         1     0.994    0.7045   0.01387  0.009905 0.0008904
   425/599     6.06G   0.01319  0.007767 0.0004275   0.02138        14       640    0.7766    0.9927    0.9905    0.7161   0.01356   0.01001 0.0009225
   426/599     6.06G   0.01403  0.008749  0.000479   0.02326        22       640    0.7741    0.9927    0.9909    0.7053    0.0141  0.009931 0.0009014
   427/599     6.06G   0.01395  0.007886 0.0004436   0.02228         9       640    0.7697    0.9927    0.9915     0.689   0.01395  0.009673 0.0009034
   428/599     6.06G   0.01309  0.008193 0.0004722   0.02176        19       640    0.7723    0.9947    0.9905    0.7114   0.01352  0.009343 0.0009037
   429/599     6.06G   0.01361  0.008234 0.0004971   0.02234        12       640    0.7749    0.9964    0.9904    0.7123   0.01365    0.0095 0.0009171
   430/599     6.06G   0.01353   0.00839 0.0004271   0.02235        21       640    0.7805    0.9946     0.992    0.7296   0.01361  0.009469 0.0009735
   431/599     6.06G   0.01317  0.007611  0.000484   0.02127        16       640    0.7802    0.9926    0.9921    0.7266    0.0133  0.009345 0.0009632
   432/599     6.06G   0.01305  0.007572 0.0004685   0.02109        16       640    0.7755    0.9954    0.9905    0.7165   0.01305  0.009207 0.0009183
   433/599     6.06G   0.01305  0.008552 0.0004835   0.02209        19       640    0.7725    0.9964    0.9909    0.7142   0.01325  0.009016 0.0008708
   434/599     6.06G   0.01335  0.007712 0.0004914   0.02156        10       640    0.7741         1    0.9931    0.7364   0.01326  0.008903 0.0008645
   435/599     6.06G   0.01266  0.007706 0.0004781   0.02085        13       640     0.778    0.9991    0.9934    0.7188   0.01305  0.008914 0.0008723
   436/599     6.06G   0.01297  0.008175 0.0004195   0.02156        11       640    0.7737    0.9927    0.9912    0.6927   0.01365  0.009308 0.0008697
   437/599     6.06G   0.01319  0.007898 0.0004791   0.02156        20       640    0.6653    0.7927    0.7927    0.6933   0.01337  0.009397 0.0008724
   438/599     6.06G   0.01301  0.007957 0.0004419   0.02141        19       640    0.7753    0.9927    0.9924    0.6936   0.01339  0.009061 0.0008763
   439/599     6.06G   0.01271  0.008033 0.0004752   0.02121        25       640    0.7777    0.9965    0.9934    0.7112   0.01329  0.009347 0.0008702
   440/599     6.06G   0.01303  0.007573 0.0004612   0.02107        12       640     0.669    0.7991    0.7939    0.6873   0.01362  0.009537 0.0008708
   441/599     6.06G   0.01302  0.008202 0.0003915   0.02161        20       640    0.6698    0.7991    0.7943    0.6688   0.01365  0.009373 0.0008766
   442/599     6.06G   0.01328  0.008082 0.0003785   0.02174        19       640     0.662    0.7939    0.7923    0.6867   0.01385  0.009328 0.0008719
   443/599     6.06G   0.01253  0.008157 0.0004143    0.0211        15       640    0.6662    0.7948     0.793    0.6882   0.01356  0.009362 0.0008608
   444/599     6.06G   0.01274  0.007899 0.0004078   0.02105        13       640    0.7833    0.9998    0.9941    0.7063   0.01357  0.009247  0.000846
   445/599     6.06G   0.01258  0.007838 0.0004178   0.02084         8       640    0.6735    0.7995    0.7942    0.6868   0.01361  0.009232 0.0008361
   446/599     6.06G   0.01325  0.007583 0.0004603    0.0213        19       640    0.6665    0.7927    0.7915    0.6651   0.01399   0.01003 0.0008389
   447/599     6.06G   0.01301  0.007638 0.0004089   0.02106        10       640    0.6682    0.7924    0.7943    0.6668   0.01396   0.01016 0.0008414
   448/599     6.06G   0.01307   0.00752 0.0004353   0.02103        15       640    0.6659    0.7953     0.792    0.6597   0.01408   0.01002 0.0008319
   449/599     6.06G   0.01292  0.007705 0.0004743    0.0211        16       640    0.6691    0.7926    0.7945    0.6658   0.01384  0.009779 0.0008327
   450/599     6.06G   0.01304  0.007794 0.0004435   0.02128        14       640    0.6694    0.7955     0.795    0.6793   0.01427  0.009724 0.0008194
   451/599     6.06G   0.01292  0.007909  0.000378    0.0212        12       640    0.7795    0.9958    0.9941    0.6988   0.01381  0.009462 0.0008117
   452/599     6.06G   0.01357  0.008053 0.0003859   0.02201        23       640    0.6675    0.7927    0.7928    0.7073    0.0134  0.009138 0.0008183
   453/599     6.06G   0.01297  0.008143 0.0004244   0.02154        13       640    0.7796    0.9964    0.9935    0.7105   0.01306  0.009533 0.0008316
   454/599     6.06G   0.01309  0.008089 0.0004455   0.02162        15       640    0.7788    0.9964    0.9942    0.7078   0.01338  0.009406 0.0008351
   455/599     6.06G   0.01237  0.007473 0.0005012   0.02034        18       640    0.7822    0.9962    0.9939    0.7296   0.01326   0.00919 0.0008389
   456/599     6.06G   0.01333  0.007587   0.00043   0.02134         6       640    0.6719    0.7964     0.794    0.7093   0.01334   0.00914 0.0008436
   457/599     6.06G   0.01256  0.007676 0.0005046   0.02074        14       640    0.6724    0.7961    0.7934    0.6947   0.01322   0.00926 0.0008467
   458/599     6.06G   0.01309  0.007934 0.0004505   0.02148        17       640    0.6717    0.7926    0.7937    0.6961   0.01352  0.009392 0.0008465
   459/599     6.06G   0.01248   0.00745 0.0004022   0.02034        21       640    0.7771    0.9879    0.9854    0.6661   0.01399  0.009372  0.000838
   460/599     6.06G   0.01279  0.007627 0.0004461   0.02086        14       640    0.7776    0.9891    0.9931     0.666   0.01418  0.009421 0.0008319
   461/599     6.06G   0.01252   0.00779    0.0004   0.02071        19       640    0.6724    0.7948    0.7946     0.646   0.01407  0.009274 0.0008174
   462/599     6.06G   0.01221  0.007811 0.0003916   0.02041        14       640    0.7819    0.9955    0.9938    0.6693   0.01379   0.00942 0.0008084
   463/599     6.06G   0.01236  0.007482   0.00039   0.02023        16       640    0.6694    0.7927    0.7949    0.6932   0.01337  0.009403  0.000794
   464/599     6.06G   0.01289  0.007481 0.0004406   0.02081        20       640    0.6707    0.7926    0.7927    0.6928   0.01341  0.009519 0.0007873
   465/599     6.06G   0.01273  0.007494 0.0004016   0.02063        19       640    0.6657    0.7942    0.7947    0.6902   0.01332  0.009347  0.000792
   466/599     6.06G    0.0129   0.00754 0.0003859   0.02083        24       640     0.666    0.7906    0.7941    0.6918   0.01348  0.009355 0.0008014
   467/599     6.06G   0.01248  0.007694 0.0003985   0.02058        26       640    0.7747    0.9927    0.9933    0.7137   0.01329  0.009388 0.0007944
   468/599     6.06G   0.01261  0.008276 0.0003751   0.02126        11       640    0.7773    0.9927    0.9932    0.7108   0.01303  0.009682 0.0008103
   469/599     6.06G   0.01232   0.00791 0.0003886   0.02062        14       640    0.6656    0.7927    0.7952    0.6906   0.01304  0.009717 0.0008191
   470/599     6.06G   0.01237  0.007933 0.0003546   0.02066        12       640    0.7751    0.9892    0.9944    0.7149   0.01307   0.01003 0.0008185
   471/599     6.06G   0.01205  0.007369  0.000354   0.01977        18       640    0.7748    0.9912    0.9939    0.7116   0.01333   0.01016 0.0008198
   472/599     6.06G   0.01236  0.007333 0.0004086   0.02011        17       640    0.6672    0.7925     0.793    0.7087    0.0133   0.01015  0.000829
   473/599     6.06G   0.01229  0.007807 0.0004175   0.02051        13       640    0.7787    0.9918    0.9925    0.7187   0.01298   0.01011 0.0008405
   474/599     6.06G    0.0126  0.007485 0.0003985   0.02048        14       640    0.7796    0.9891    0.9926    0.7148   0.01311   0.01007 0.0008565
   475/599     6.06G   0.01212  0.007508 0.0004007   0.02003        16       640    0.7795    0.9891    0.9913    0.7098   0.01333   0.01004 0.0008521
   476/599     6.06G    0.0122   0.00774 0.0003776   0.02032        13       640    0.7794    0.9891    0.9929    0.7074   0.01355   0.00991 0.0008382
   477/599     6.06G    0.0122  0.007629 0.0003984   0.02023        15       640    0.7791    0.9891    0.9931    0.7113    0.0134   0.01003 0.0008326
   478/599     6.06G    0.0121  0.007508 0.0003879      0.02        13       640    0.7824    0.9925    0.9934    0.7339   0.01314  0.009765 0.0008101
   479/599     6.06G   0.01192  0.007467 0.0003694   0.01976        16       640    0.7818     0.995    0.9933    0.7295   0.01308  0.009529 0.0007927
   480/599     6.06G   0.01297  0.007723 0.0003885   0.02108        18       640    0.7813    0.9953    0.9928    0.7282   0.01303  0.009179 0.0007874
   481/599     6.06G   0.01221  0.007715 0.0003997   0.02032        14       640     0.778    0.9884    0.9849    0.7309   0.01279  0.009135 0.0007925
   482/599     6.06G   0.01197  0.007719 0.0003746   0.02006        16       640      0.67    0.7896     0.784     0.718   0.01281   0.00931 0.0008041
   483/599     6.06G   0.01223  0.007347   0.00047   0.02005        14       640    0.7799    0.9927    0.9909    0.7302   0.01338  0.009345 0.0008248
   484/599     6.06G   0.01192  0.007994 0.0004005   0.02031        19       640    0.7835    0.9927    0.9909    0.7281   0.01333  0.009528 0.0008436
   485/599     6.06G   0.01193  0.007685 0.0004374   0.02006        15       640    0.7842    0.9927    0.9907    0.7283   0.01307  0.009501 0.0008448
   486/599     6.06G   0.01235  0.007024 0.0003675   0.01974        11       640    0.7832    0.9927     0.991    0.7302    0.0133  0.009869 0.0008198
   487/599     6.06G   0.01198  0.007694 0.0003966   0.02007        18       640    0.6705    0.7927    0.7915    0.6764    0.0142   0.01023 0.0008126
   488/599     6.06G   0.01191  0.007354 0.0003493   0.01962        12       640     0.671     0.788    0.7888    0.7023   0.01371  0.009816 0.0008249
   489/599     6.06G   0.01178  0.007567 0.0003898   0.01974        17       640    0.6713    0.7891    0.7932    0.6842   0.01382   0.01002 0.0008462
   490/599     6.06G   0.01204  0.007217 0.0004583   0.01971        14       640    0.6709    0.7891    0.7916     0.687   0.01372  0.009713 0.0008189
   491/599     6.06G    0.0125  0.007555 0.0004052   0.02047        12       640     0.783    0.9927    0.9937    0.7381   0.01321  0.009281 0.0007878
   492/599     6.06G   0.01219  0.007528 0.0003686   0.02008        18       640    0.6734    0.7925    0.7958    0.7137   0.01322  0.009511   0.00079
   493/599     6.06G   0.01231  0.007565 0.0003762   0.02025        20       640    0.6708    0.7927     0.796     0.697   0.01297  0.008995   0.00079
   494/599     6.06G   0.01174  0.007171 0.0003917    0.0193        22       640    0.6731    0.7964     0.796    0.6913   0.01303  0.009163 0.0007931
   495/599     6.06G    0.0116  0.006982 0.0003666   0.01895        20       640    0.7814    0.9964    0.9928    0.7125   0.01316  0.009312 0.0007834
   496/599     6.06G   0.01206  0.007126 0.0003725   0.01956        14       640    0.7766    0.9964    0.9949    0.7082   0.01343  0.009317 0.0007841
   497/599     6.06G   0.01167   0.00711 0.0003703   0.01915        14       640    0.6688    0.7976    0.7952    0.6876   0.01353  0.009013 0.0007774
   498/599     6.06G     0.012  0.007051 0.0004061   0.01946        13       640    0.7727    0.9964    0.9909    0.7082   0.01324  0.009136 0.0007735
   499/599     6.06G   0.01181  0.007362 0.0003536   0.01953        21       640    0.7762    0.9964    0.9909    0.7061   0.01342  0.009368  0.000774
   500/599     6.06G   0.01168  0.007526 0.0003768   0.01958        13       640    0.6687    0.7964    0.7917    0.6854   0.01348  0.009359 0.0007685
   501/599     6.06G   0.01165  0.007377 0.0003448   0.01937        15       640    0.6697    0.7946    0.7919    0.6907   0.01312  0.009462 0.0007683
   502/599     6.06G   0.01209  0.007655 0.0006402   0.02038        18       640    0.7824    0.9958    0.9924    0.7159   0.01298  0.009167 0.0007606
   503/599     6.06G   0.01142  0.006531 0.0003544   0.01831        18       640    0.7784    0.9937    0.9935    0.7114   0.01306  0.009353 0.0007585
   504/599     6.06G   0.01171  0.007412 0.0003619   0.01948        22       640    0.7784    0.9921     0.994    0.7309   0.01299  0.009646 0.0007665
   505/599     6.06G   0.01148  0.007306 0.0004036   0.01919        15       640    0.7784    0.9915     0.994    0.7118   0.01292  0.009568 0.0007718
   506/599     6.06G   0.01173  0.007404 0.0003466   0.01948        21       640    0.7761    0.9924    0.9916    0.7356   0.01262  0.009762  0.000762
   507/599     6.06G   0.01129  0.007272  0.000367   0.01892        10       640    0.7782    0.9926    0.9916    0.7255   0.01297  0.009795 0.0007541
   508/599     6.06G   0.01158   0.00691 0.0004231   0.01891         9       640    0.7722    0.9964    0.9913    0.7063    0.0132  0.009555 0.0007523
   509/599     6.06G   0.01136  0.007148 0.0003442   0.01885         9       640    0.7741    0.9944    0.9916    0.6939   0.01303  0.009849 0.0007507
   510/599     6.06G   0.01198  0.007314 0.0003683   0.01966        19       640    0.7801    0.9927    0.9936    0.7091   0.01313  0.009719 0.0007436
   511/599     6.06G   0.01203  0.007184 0.0003269   0.01954         9       640    0.7774    0.9929    0.9932    0.7081   0.01323  0.009639 0.0007397
   512/599     6.06G   0.01191  0.007613 0.0003767   0.01989        13       640    0.7792    0.9927    0.9936    0.7297    0.0132  0.009634 0.0007496
   513/599     6.06G   0.01137  0.006931 0.0004108   0.01871        14       640    0.7784    0.9927    0.9918    0.7132   0.01296  0.009671 0.0007571
   514/599     6.06G   0.01157  0.007338 0.0003626   0.01927        12       640    0.6732    0.7926    0.7954    0.6781   0.01276  0.009461  0.000773
   515/599     6.06G   0.01147  0.007647 0.0003766   0.01949        12       640    0.6735    0.7957    0.7959    0.7007   0.01259  0.009447 0.0007794
   516/599     6.06G   0.01175  0.007058 0.0003761   0.01918        15       640     0.779    0.9911    0.9938    0.7129   0.01287  0.009795 0.0007676
   517/599     6.06G   0.01143  0.007202 0.0003284   0.01896        21       640    0.7781    0.9926    0.9943    0.7133   0.01283  0.009894 0.0007549
   518/599     6.06G   0.01177  0.007103 0.0003688   0.01924        20       640    0.7734    0.9891    0.9944    0.7175   0.01286   0.01011 0.0007678
   519/599     6.06G   0.01099  0.007532  0.000329   0.01885        19       640    0.6637    0.7904    0.7957    0.7187   0.01282  0.009984  0.000769
   520/599     6.06G   0.01135  0.007089  0.000363    0.0188        14       640     0.777     0.992    0.9941    0.7368   0.01302  0.009707 0.0007581
   521/599     6.06G   0.01129   0.00722 0.0003462   0.01886        14       640    0.7787    0.9903    0.9925    0.7363   0.01286  0.009558 0.0007563
   522/599     6.06G   0.01138  0.007201 0.0003204    0.0189        20       640     0.779    0.9926    0.9921     0.714   0.01281  0.009587 0.0007569
   523/599     6.06G   0.01161  0.007089 0.0003418   0.01904        12       640    0.6665    0.7891    0.7921    0.6958   0.01287  0.009736 0.0007611
   524/599     6.06G   0.01116  0.007161 0.0003163   0.01864        15       640    0.6701    0.7909    0.7944    0.6925   0.01296  0.009718 0.0007668
   525/599     6.06G   0.01125  0.006983 0.0003243   0.01856        10       640    0.7778    0.9891    0.9936    0.7145   0.01284  0.009884 0.0007708
   526/599     6.06G   0.01191  0.007341 0.0003822   0.01963        20       640    0.6678    0.7891    0.7937    0.7107   0.01306   0.01006  0.000783
   527/599     6.06G   0.01167  0.007215 0.0003449   0.01923        23       640    0.6682    0.7891    0.7938    0.7102   0.01341   0.00984 0.0007882
   528/599     6.06G   0.01126  0.007045 0.0002895   0.01859        21       640    0.6679    0.7891    0.7949    0.7174   0.01301   0.00969 0.0007874
   529/599     6.06G   0.01104  0.006746 0.0003594   0.01815        16       640    0.6669    0.7891    0.7943    0.6934   0.01306  0.009961 0.0007902
   530/599     6.06G   0.01108   0.00693 0.0002989   0.01831         9       640    0.6666    0.7891    0.7939    0.6907   0.01307  0.009956 0.0007847
   531/599     6.06G   0.01114  0.006838 0.0003527   0.01833        19       640    0.7763    0.9891    0.9934    0.7131   0.01307  0.009868 0.0007796
   532/599     6.06G   0.01129  0.006735 0.0003871   0.01841        15       640    0.6671    0.7891    0.7936    0.6928   0.01307  0.009918 0.0007772
   533/599     6.06G   0.01096  0.006994 0.0004141   0.01837        16       640     0.667    0.7891    0.7951    0.6994   0.01294  0.009967 0.0007674
   534/599     6.06G   0.01147  0.007223 0.0003717   0.01906        12       640    0.6673    0.7891    0.7932    0.7141   0.01312   0.01007 0.0007643
   535/599     6.06G   0.01147  0.007077 0.0003197   0.01887        10       640    0.6674    0.7891    0.7933    0.7094   0.01305  0.009971 0.0007663
   536/599     6.06G   0.01153   0.00707 0.0003752   0.01897        16       640    0.6679    0.7891     0.793    0.6903   0.01315   0.01012 0.0007803
   537/599     6.06G   0.01089  0.006884 0.0003467   0.01812        13       640    0.6684    0.7891    0.7928    0.6874   0.01322   0.01021 0.0007842
   538/599     6.06G   0.01113  0.006884 0.0003078   0.01833        18       640    0.7838    0.9927    0.9938    0.7199   0.01349   0.01008 0.0007783
   539/599     6.06G   0.01147  0.007044 0.0003487   0.01887        12       640    0.6704    0.7901    0.7924    0.7096   0.01349   0.01033  0.000768
   540/599     6.06G   0.01128  0.006838 0.0004126   0.01853        19       640    0.6698    0.7922    0.7929    0.7073   0.01324   0.01059 0.0007481
   541/599     6.06G   0.01092  0.007257 0.0002872   0.01846        14       640    0.6696    0.7921    0.7932    0.7139   0.01288   0.01039 0.0007412
   542/599     6.06G   0.01139  0.006865 0.0003159   0.01857        13       640    0.6698     0.792    0.7951    0.7136   0.01286   0.01046 0.0007493
   543/599     6.06G   0.01097  0.006914 0.0003353   0.01822        13       640    0.6698     0.792    0.7953    0.7173   0.01269   0.01031  0.000751
   544/599     6.06G   0.01109  0.006701 0.0003219   0.01811        13       640    0.6682    0.7891    0.7954    0.6967   0.01255   0.01024 0.0007605
   545/599     6.06G   0.01129  0.006937 0.0003104   0.01854        14       640    0.7772    0.9891    0.9942    0.7192   0.01245   0.01036 0.0007691
   546/599     6.06G   0.01099  0.006785 0.0003481   0.01812        13       640    0.6667    0.7891     0.794    0.7016    0.0126    0.0102  0.000774
   547/599     6.06G   0.01151  0.007004 0.0004222   0.01893        10       640    0.7761    0.9891    0.9925    0.6741   0.01288    0.0101 0.0007774
   548/599     6.06G   0.01138   0.00719 0.0003661   0.01893        23       640    0.7762    0.9891    0.9929    0.7185   0.01266  0.009633 0.0007615
   549/599     6.06G   0.01104  0.007285 0.0003622   0.01869        23       640    0.6693    0.7918    0.7941    0.6976   0.01272  0.009599 0.0007529
   550/599     6.06G    0.0111   0.00649 0.0003053   0.01789         4       640    0.7787    0.9945    0.9934    0.7193   0.01255  0.009358 0.0007439
   551/599     6.06G   0.01118  0.007048 0.0003867   0.01862        16       640     0.669    0.7941    0.7948    0.6966   0.01282  0.009617 0.0007413
   552/599     6.06G    0.0109   0.00699 0.0003081    0.0182        11       640    0.6689    0.7925     0.795    0.6953   0.01294  0.009771 0.0007438
   553/599     6.06G   0.01075  0.007207 0.0003236   0.01828        24       640    0.6688    0.7923    0.7948    0.6974   0.01275  0.009571 0.0007437
   554/599     6.06G   0.01081  0.006721 0.0003306   0.01786        12       640    0.7783    0.9923    0.9932    0.7147   0.01262  0.009625 0.0007392
   555/599     6.06G   0.01086  0.007031 0.0002976   0.01819        18       640    0.7783    0.9924    0.9934    0.7136   0.01275  0.009567 0.0007352
   556/599     6.06G   0.01105  0.007162  0.000374   0.01859        27       640     0.778    0.9936    0.9938    0.7359   0.01264  0.009447 0.0007277
   557/599     6.06G   0.01118  0.006892 0.0002844   0.01835        15       640    0.7773    0.9964    0.9941    0.7124   0.01248  0.009283 0.0007271
   558/599     6.06G   0.01126  0.007283 0.0003091   0.01886        16       640    0.6671    0.7925    0.7937    0.7106    0.0125  0.009673 0.0007345
   559/599     6.06G   0.01082  0.006828 0.0003009   0.01794        19       640    0.7741    0.9924    0.9937     0.743   0.01222  0.009516 0.0007255
   560/599     6.06G   0.01079  0.006775 0.0004705   0.01803        10       640    0.6648    0.7902    0.7949    0.7022   0.01231  0.009657 0.0007192
   561/599     6.06G   0.01069  0.006777 0.0003476   0.01781        10       640    0.6685    0.7925     0.795    0.6998    0.0123   0.00978 0.0007199
   562/599     6.06G   0.01112  0.006827  0.000357    0.0183        11       640    0.6685    0.7897     0.795    0.7003   0.01231  0.009632 0.0007243
   563/599     6.06G   0.01098  0.006787 0.0003072   0.01807        10       640    0.6688    0.7891    0.7953    0.7159   0.01246  0.009639  0.000729
   564/599     6.06G   0.01099  0.006868 0.0003311   0.01819        25       640    0.6688    0.7897    0.7951    0.6979   0.01288  0.009694 0.0007264
   565/599     6.06G   0.01099  0.006768   0.00033   0.01809        18       640    0.7788    0.9917    0.9938    0.7307   0.01308  0.009926 0.0007266
   566/599     6.06G    0.0109  0.006913 0.0003311   0.01814        23       640     0.669    0.7927     0.795    0.7123    0.0127  0.009792 0.0007278
   567/599     6.06G   0.01084  0.006931 0.0002874   0.01806        14       640    0.6692    0.7914     0.795     0.715   0.01254   0.00972 0.0007235
   568/599     6.06G   0.01066  0.006736 0.0002672   0.01766        14       640    0.7827    0.9926     0.994     0.736   0.01251  0.009647 0.0007152
   569/599     6.06G   0.01048  0.006592 0.0002901   0.01736        11       640    0.7784    0.9964    0.9937    0.7141   0.01253  0.009518 0.0007102
   570/599     6.06G   0.01089  0.006747 0.0002787   0.01791        21       640    0.7814    0.9964    0.9937    0.7188   0.01254  0.009726 0.0007095
   571/599     6.06G   0.01097   0.00705 0.0002951   0.01832        21       640    0.7821    0.9964    0.9938    0.7168   0.01256  0.009695  0.000707
   572/599     6.06G   0.01092   0.00671 0.0002744    0.0179        18       640     0.673    0.7957    0.7936    0.6979   0.01244  0.009458 0.0007089
   573/599     6.06G   0.01075  0.006811 0.0003272   0.01788        12       640    0.7785    0.9915    0.9847     0.716   0.01225  0.009022  0.000709
   574/599     6.06G   0.01101  0.007157 0.0003128   0.01848        11       640    0.7783    0.9915    0.9845    0.7139   0.01223  0.008823 0.0007065
   575/599     6.06G   0.01062  0.006724 0.0003172   0.01766        17       640    0.7781    0.9915    0.9854     0.736   0.01224  0.008859 0.0007026
   576/599     6.06G   0.01073  0.006962 0.0003105     0.018        14       640    0.7779    0.9916    0.9858    0.7386   0.01233  0.009102 0.0006991
   577/599     6.06G   0.01075  0.006778 0.0002837   0.01781        16       640    0.7781    0.9916    0.9857    0.7363   0.01223  0.009173 0.0006993
   578/599     6.06G   0.01115  0.006995 0.0002799   0.01842        11       640    0.7817     0.996    0.9934    0.7371   0.01234  0.009375  0.000702
   579/599     6.06G   0.01099   0.00673 0.0002867     0.018        17       640    0.7814     0.996    0.9937    0.7343   0.01255  0.009641 0.0007063
   580/599     6.06G   0.01065  0.006823 0.0003011   0.01778        18       640    0.7785    0.9927    0.9925    0.7325   0.01261  0.009714 0.0007134
   581/599     6.06G   0.01081  0.006746 0.0003116   0.01787        10       640    0.7797    0.9927    0.9924    0.7339   0.01283   0.00969 0.0007177
   582/599     6.06G   0.01068  0.006709 0.0003069   0.01769        24       640    0.7824    0.9927    0.9943    0.7354   0.01275  0.009566 0.0007217
   583/599     6.06G   0.01054  0.006926 0.0003228   0.01778        17       640    0.7826    0.9925     0.994    0.7376   0.01252  0.009595 0.0007237
   584/599     6.06G   0.01076  0.007107 0.0003197   0.01819        12       640    0.7792    0.9891    0.9938    0.7371    0.0125  0.009829  0.000721
   585/599     6.06G   0.01083  0.006654 0.0003543   0.01784        11       640    0.6693    0.7891    0.7945    0.7132   0.01255  0.009867 0.0007169
   586/599     6.06G   0.01092  0.006236 0.0002733   0.01743        19       640    0.6689    0.7891    0.7946    0.6907   0.01275  0.009816 0.0007138
   587/599     6.06G   0.01048  0.006615 0.0003288   0.01742        21       640    0.6689    0.7891    0.7924    0.6944   0.01264  0.009732 0.0007083
   588/599     6.06G    0.0106  0.006597 0.0002896   0.01748        18       640    0.6652    0.7845    0.7848    0.7133   0.01274  0.009969 0.0007084
   589/599     6.06G   0.01059  0.006591 0.0003066   0.01749        13       640    0.6657    0.7845    0.7873    0.7134   0.01272   0.00993 0.0007068
   590/599     6.06G   0.01084  0.006686 0.0002889   0.01781        15       640    0.7786    0.9881    0.9862    0.7398    0.0124  0.009479 0.0006996
   591/599     6.06G   0.01053  0.006571 0.0003196   0.01742        18       640    0.7785    0.9881     0.986    0.7351   0.01257  0.009326 0.0006979
   592/599     6.06G   0.01091  0.006698 0.0003197   0.01793        17       640    0.7787     0.988    0.9858    0.7153    0.0125  0.009181 0.0006954
   593/599     6.06G   0.01083  0.006961 0.0002944   0.01809        18       640    0.6672    0.7882     0.788    0.6938   0.01246  0.009014 0.0006924
   594/599     6.06G   0.01075  0.006788 0.0003223   0.01786        16       640    0.7762    0.9882    0.9869    0.7173   0.01249  0.009167 0.0006907
   595/599     6.06G   0.01064  0.006748 0.0003224   0.01771        16       640    0.7798    0.9927    0.9942    0.7159    0.0125  0.009081 0.0006901
   596/599     6.06G   0.01073   0.00693 0.0003424     0.018        14       640    0.7798    0.9927    0.9911    0.7354   0.01246  0.009045 0.0006909
   597/599     6.06G   0.01062  0.006749 0.0003264    0.0177        13       640      0.67    0.7927    0.7923    0.6994   0.01229  0.008947  0.000689
   598/599     6.06G   0.01083  0.006664 0.0003242   0.01782         9       640    0.7826    0.9964     0.994    0.7173   0.01238  0.008911  0.000688
